sample_1656,0.927447768697981
sample_1548,0.8990554389405842
sample_769,0.9358091533987439
sample_1881,0.9250154695657611
sample_1807,0.928041209290726
sample_145,0.9256682815135927
sample_1212,0.9238630183650612
sample_944,0.9192259519793252
sample_829,0.9378635021205363
sample_616,0.9253852591056696
sample_1690,0.9393405850374541
sample_114,0.9394825569636047
sample_185,0.9563102130874831
sample_1141,0.9395573036242506
sample_1460,0.9056348128138243
sample_1835,0.9256682815135927
sample_1539,0.9130693939604914
sample_598,0.9329453268068046
sample_1800,0.9391212102632154
sample_394,0.9138708130488047
sample_1146,0.9254515629267962
sample_149,0.9409754441082494
sample_1750,0.9266752715456451
sample_1977,0.9528571614207614
sample_1830,0.9422565591878822
sample_818,0.9383227149798722
sample_881,0.8988120738665665
sample_77,0.9259379145602121
sample_1240,0.943150339359488
sample_309,0.9028805233914319
sample_90,0.9415450665559162
sample_1447,0.9056240508555922
sample_1584,0.9142191668549935
sample_23,0.9108815198134743
sample_1188,0.9252321881525576
sample_1461,0.9031815626771166
sample_1691,0.9250154695657611
sample_316,1.1722593007830848
sample_299,0.88267205660492
sample_459,0.8967908852513654
sample_462,0.9006172761085127
sample_1730,0.9380448063731668
sample_689,0.9411227153351571
sample_1943,0.9386422200180072
sample_1043,0.8986548625404038
sample_919,0.9337338412817842
sample_1104,0.9378750936024164
sample_348,0.9070276398728678
sample_123,0.9089190736917621
sample_1645,0.9252321881525576
sample_1522,0.8965778854211814
sample_1874,0.9270590301099745
sample_295,0.8861012148728
sample_954,0.9219839105590082
sample_1529,0.9139898856600964
sample_722,0.9385723206886527
sample_1703,0.9256682815135927
sample_1524,0.8977024237106432
sample_125,0.9270695720950575
sample_1922,0.9383227149798722
sample_1186,0.9243849443395761
sample_938,0.9376791709829
sample_1744,0.9250154695657611
sample_936,0.9122746981001586
sample_1973,0.9540719726792674
sample_157,0.9241838238559398
sample_1003,0.8923170673120109
sample_1407,0.9246867095245421
sample_1057,0.9250245963775401
sample_1783,0.9256682815135927
sample_48,0.9126929469322717
sample_263,0.9519055951843061
sample_678,0.9253657172391891
sample_882,0.8964691927037165
sample_1688,0.927746704596862
sample_1361,0.9378635021205363
sample_1802,0.9279634231836585
sample_250,0.9277851703815146
sample_323,0.9041604832125556
sample_1514,0.9087521400468029
sample_1545,0.910206707883342
sample_830,0.9390783133790422
sample_1757,0.9439540001660476
sample_917,0.9167390338564447
sample_1728,0.9270143184502607
sample_352,0.909975727561162
sample_1229,0.9395573036242506
sample_619,0.9251238288591593
sample_1138,0.9395573036242506
sample_687,0.9256682815135927
sample_966,0.9139427564229158
sample_537,0.8954252447661377
sample_867,0.9106756916247858
sample_928,0.9348575769577228
sample_520,0.9242036298433669
sample_1338,0.9389390996184908
sample_988,0.9102089193567314
sample_899,0.9085831793527801
sample_15,0.9228893110750935
sample_1412,0.9228086605802553
sample_1915,0.9415588086961921
sample_1885,0.9391212102632154
sample_1893,0.927294697744869
sample_688,0.9256682815135927
sample_1664,0.9395573036242506
sample_1667,0.9390128509698172
sample_1516,0.9083713058081357
sample_437,0.9019219119650961
sample_203,0.9254515629267962
sample_1389,0.9279382413346267
sample_761,0.9581493334406641
sample_1373,0.9390783133790422
sample_558,0.9395573036242506
sample_1710,0.9132623331245593
sample_153,0.9431943887373663
sample_934,0.9171376625183947
sample_54,0.9209909330803792
sample_1227,0.9270590301099745
sample_53,0.893503020853101
sample_1110,0.9254515629267962
sample_49,0.9118819330064518
sample_474,0.9067789852976428
sample_1716,0.9132183596121941
sample_1169,0.9444639430603974
sample_1925,0.9386422200180072
sample_667,0.9288858681781096
sample_176,0.9558083007420816
sample_1908,0.9252321881525576
sample_160,0.9582838506198931
sample_35,0.9365603640922848
sample_1403,0.9530102323738733
sample_1806,0.9398088847501032
sample_241,0.9378635021205363
sample_1059,0.926361389848557
sample_746,0.9438316026517671
sample_513,0.9242268262115513
sample_1088,0.9219384366902748
sample_1370,0.9381696440267602
sample_523,0.9248062721710597
sample_319,0.8983416601199524
sample_1923,0.9514695018232711
sample_1296,0.9561187063457246
sample_1152,0.9250154695657611
sample_982,0.916568566710642
sample_304,0.890862807152594
sample_502,0.9374468190833045
sample_1951,0.9392313843321543
sample_386,0.92445861335941
sample_362,0.9192814675715197
sample_522,0.9240992542781756
